student_id,name,gender,date_of_birth,age,phone_number,ward,parent_availability,source_of_income,special_circumstance,discipline,enrollment_year,KCPE_score,KCPE_grade,application_id,bursary_name,application_deadline,application_date,status,requested_amount,approved_amount,disbursement_status
3520,Miranda Harrington,Male,2008-12-27,15,0714417997,Matisi,0,No,Marginalized,Poor,2021,245,E,3520,Constituency Bursary Fund,2024-06-30,2024-04-10,approved,28000,28000,Yes
3521,John Davis,Female,2007-12-26,16,0790491800,Tuwani,0,No,Special Needs,Good,2022,454,A,3521,Constituency Bursary Fund,2024-06-30,2023-10-20,approved,15000,15000,Yes
3522,Johnathan Long,Male,2007-05-09,17,0755026177,Tuwani,0,No,None,Poor,2019,284,D,3522,Constituency Bursary Fund,2024-06-30,2023-12-04,approved,21000,21000,Yes
3523,Wyatt Allison,Female,2010-01-24,14,0790288492,Tuwani,1,No,None,Poor,2021,350,B,3523,Constituency Bursary Fund,2024-06-30,2024-07-02,approved,17000,17000,Yes
3524,Ronald Wallace,Female,2007-02-01,17,0785375952,Machewa,1,Yes,Marginalized,Good,2022,474,A,3524,Constituency Bursary Fund,2024-06-30,2024-07-13,approved,13000,13000,Yes
3525,Kathleen Mcgee,Female,2010-04-09,14,0786780753,Saboti,2,Yes,Marginalized,Good,2021,173,E,3525,Constituency Bursary Fund,2024-06-30,2023-12-12,approved,27000,27000,Yes
3526,Donald Vazquez,Male,2005-07-24,18,0739723937,Kinyoro,0,No,None,Fair,2019,293,D,3526,Constituency Bursary Fund,2024-06-30,2024-06-14,approved,15000,15000,Yes
3527,Whitney Robinson,Male,2006-02-17,18,0756342745,Kinyoro,1,Yes,None,Good,2020,284,D,3527,Constituency Bursary Fund,2024-06-30,2023-07-28,approved,20000,20000,Yes
3528,Dawn Villa,Female,2008-12-09,15,0777635469,Saboti,0,No,None,Good,2019,355,B,3528,Constituency Bursary Fund,2024-06-30,2024-05-08,approved,16000,16000,Yes
3529,Sandra Warren,Female,2009-07-17,15,0761002124,Tuwani,1,Yes,Special Needs,Poor,2022,206,E,3529,Constituency Bursary Fund,2024-06-30,2023-12-18,approved,24000,24000,Yes
3530,Melissa Miller,Male,2006-12-17,17,0706987507,Matisi,1,Yes,Marginalized,Poor,2020,176,E,3530,Constituency Bursary Fund,2024-06-30,2024-05-03,approved,24000,24000,Yes
3531,Calvin Cole,Female,2007-08-19,16,0786623850,Kinyoro,2,No,Marginalized,Good,2021,214,E,3531,Constituency Bursary Fund,2024-06-30,2023-10-15,approved,12000,12000,Yes
3532,Joseph Sparks,Female,2007-04-05,17,0784719323,Matisi,2,No,None,Poor,2022,261,D,3532,Constituency Bursary Fund,2024-06-30,2024-07-17,approved,17000,17000,Yes
3533,Meagan Simmons,Female,2007-02-25,17,0795740583,Tuwani,1,Yes,None,Fair,2020,247,E,3533,Constituency Bursary Fund,2024-06-30,2023-07-23,approved,20000,20000,Yes
3534,Christopher Smith,Male,2010-04-14,14,0708507002,Saboti,0,No,Special Needs,Fair,2020,333,C,3534,Constituency Bursary Fund,2024-06-30,2023-12-27,approved,12000,12000,Yes
3535,Natasha Knight,Female,2009-10-17,14,0733316764,Kinyoro,1,Yes,Marginalized,Fair,2022,281,D,3535,Constituency Bursary Fund,2024-06-30,2023-11-25,approved,10000,10000,Yes
3536,Charles Watson,Male,2008-05-18,16,0785473612,Kinyoro,1,No,Marginalized,Good,2020,404,A,3536,Constituency Bursary Fund,2024-06-30,2024-01-12,approved,18000,18000,Yes
3537,Victoria Mitchell,Female,2007-10-16,16,0786830795,Matisi,0,No,None,Good,2022,206,E,3537,Constituency Bursary Fund,2024-06-30,2024-01-20,approved,30000,30000,Yes
3538,Robert Alexander,Female,2009-05-11,15,0755775415,Matisi,2,No,Marginalized,Poor,2020,184,E,3538,Constituency Bursary Fund,2024-06-30,2023-10-24,approved,18000,18000,Yes
3539,Jacqueline Mack,Male,2010-08-17,13,0745653215,Machewa,2,Yes,Special Needs,Poor,2021,445,A,3539,Constituency Bursary Fund,2024-06-30,2024-03-24,approved,17000,17000,Yes
3540,Anna James,Female,2009-09-30,14,0735785150,Matisi,2,Yes,Marginalized,Fair,2022,336,C,3540,Constituency Bursary Fund,2024-06-30,2023-09-01,approved,18000,18000,Yes
3541,Lori Davidson,Female,2007-07-15,17,0767959080,Matisi,0,No,None,Poor,2022,425,A,3541,Constituency Bursary Fund,2024-06-30,2024-03-07,pending,12000,0,No
3542,Brian Moore,Male,2011-03-07,13,0745747817,Machewa,2,Yes,Special Needs,Good,2021,171,E,3542,Constituency Bursary Fund,2024-06-30,2024-06-03,approved,29000,29000,Yes
3543,Joshua Brown,Male,2007-04-16,17,0772178614,Saboti,1,No,None,Poor,2019,181,E,3543,Constituency Bursary Fund,2024-06-30,2024-07-10,approved,26000,26000,Yes
3544,Valerie Barron,Female,2010-09-20,13,0720261150,Kinyoro,1,No,None,Good,2019,341,C,3544,Constituency Bursary Fund,2024-06-30,2023-10-04,approved,24000,24000,Yes
3545,Barbara Gonzales,Male,2006-11-01,17,0781404798,Saboti,2,Yes,Special Needs,Poor,2022,172,E,3545,Constituency Bursary Fund,2024-06-30,2023-09-14,approved,24000,24000,Yes
3546,Julie Gardner,Female,2008-08-10,15,0762807288,Saboti,1,Yes,Special Needs,Fair,2022,204,E,3546,Constituency Bursary Fund,2024-06-30,2024-05-30,approved,15000,15000,Yes
3547,Catherine Palmer,Female,2005-10-21,18,0764074138,Tuwani,2,No,Marginalized,Poor,2022,239,E,3547,Constituency Bursary Fund,2024-06-30,2023-10-02,approved,26000,26000,Yes
3548,Jennifer Carson PhD,Female,2009-02-23,15,0775874390,Saboti,1,Yes,Marginalized,Good,2020,190,E,3548,Constituency Bursary Fund,2024-06-30,2023-11-05,approved,29000,29000,Yes
3549,Tracy Jordan,Male,2011-03-18,13,0766953849,Saboti,0,No,Marginalized,Good,2019,484,A,3549,Constituency Bursary Fund,2024-06-30,2023-08-13,approved,22000,22000,Yes
3550,Max Martinez,Male,2007-05-29,17,0787923203,Kinyoro,2,No,Special Needs,Poor,2021,296,D,3550,Constituency Bursary Fund,2024-06-30,2023-12-01,approved,25000,25000,Yes
3551,Benjamin Riddle,Male,2006-11-02,17,0788085165,Saboti,2,No,None,Poor,2021,420,A,3551,Constituency Bursary Fund,2024-06-30,2024-07-13,approved,16000,16000,Yes
3552,Nicholas Duncan,Male,2010-03-22,14,0777158103,Saboti,1,No,Special Needs,Good,2019,452,A,3552,Constituency Bursary Fund,2024-06-30,2024-06-02,approved,12000,12000,Yes
3553,Suzanne Smith,Female,2009-07-25,14,0722069628,Saboti,0,No,Special Needs,Poor,2022,486,A,3553,Constituency Bursary Fund,2024-06-30,2023-12-10,approved,20000,20000,Yes
3554,Derek York,Female,2006-11-16,17,0764228833,Saboti,1,Yes,None,Fair,2021,273,D,3554,Constituency Bursary Fund,2024-06-30,2024-07-09,approved,24000,24000,Yes
3555,Jessica Arroyo,Male,2010-10-27,13,0773269998,Matisi,1,Yes,None,Poor,2021,340,C,3555,Constituency Bursary Fund,2024-06-30,2024-02-05,approved,22000,22000,Yes
3556,Sophia Clayton,Male,2007-02-14,17,0718180287,Tuwani,1,No,None,Poor,2021,271,D,3556,Constituency Bursary Fund,2024-06-30,2024-05-19,approved,28000,28000,Yes
3557,Marissa Bauer,Female,2006-12-28,17,0760944492,Matisi,1,Yes,None,Good,2022,190,E,3557,Constituency Bursary Fund,2024-06-30,2024-03-01,approved,17000,17000,Yes
3558,Thomas Smith,Male,2011-01-23,13,0781518303,Kinyoro,0,No,None,Poor,2019,295,D,3558,Constituency Bursary Fund,2024-06-30,2024-03-19,approved,20000,20000,Yes
3559,Heather Mann,Male,2011-01-07,13,0790980049,Matisi,1,No,None,Good,2022,185,E,3559,Constituency Bursary Fund,2024-06-30,2023-11-25,approved,28000,28000,Yes
3560,Renee Miles,Male,2008-05-19,16,0765170008,Kinyoro,1,Yes,None,Good,2020,292,D,3560,Constituency Bursary Fund,2024-06-30,2023-09-26,approved,22000,22000,Yes
3561,Noah Mcintosh,Female,2005-09-05,18,0701894652,Kinyoro,1,No,Marginalized,Good,2022,466,A,3561,Constituency Bursary Fund,2024-06-30,2023-08-27,approved,18000,18000,Yes
3562,Matthew Flores,Female,2007-08-08,16,0789163556,Saboti,0,No,Special Needs,Good,2020,404,A,3562,Constituency Bursary Fund,2024-06-30,2023-11-08,approved,17000,17000,Yes
3563,James Spencer,Female,2010-02-10,14,0747403709,Tuwani,2,Yes,Special Needs,Poor,2021,346,C,3563,Constituency Bursary Fund,2024-06-30,2024-04-20,approved,22000,22000,Yes
3564,Katherine Marshall,Female,2007-09-14,16,0725184390,Tuwani,1,Yes,Special Needs,Poor,2022,312,C,3564,Constituency Bursary Fund,2024-06-30,2024-03-14,approved,21000,21000,Yes
3565,Gabriel Mitchell,Female,2011-02-16,13,0710345626,Saboti,2,No,Marginalized,Fair,2020,410,A,3565,Constituency Bursary Fund,2024-06-30,2024-02-19,approved,17000,17000,Yes
3566,Jose Hinton,Male,2010-12-23,13,0721021612,Tuwani,0,No,Special Needs,Poor,2021,353,B,3566,Constituency Bursary Fund,2024-06-30,2024-04-06,approved,14000,14000,Yes
3567,Joseph Mccullough,Female,2009-08-19,14,0716677348,Machewa,1,No,Marginalized,Fair,2021,182,E,3567,Constituency Bursary Fund,2024-06-30,2023-12-23,approved,28000,28000,Yes
3568,Rachel Ramirez,Female,2007-01-18,17,0733730162,Tuwani,2,Yes,Special Needs,Fair,2020,485,A,3568,Constituency Bursary Fund,2024-06-30,2024-07-19,approved,12000,12000,Yes
3569,Natalie Thomas,Female,2008-07-08,16,0727466073,Machewa,1,No,Special Needs,Poor,2019,436,A,3569,Constituency Bursary Fund,2024-06-30,2024-05-28,approved,12000,12000,Yes
3570,Nicholas Rogers,Male,2010-07-16,14,0736800779,Machewa,2,No,Marginalized,Fair,2019,323,C,3570,Constituency Bursary Fund,2024-06-30,2024-02-01,approved,22000,22000,Yes
3571,Tanya Christensen,Male,2010-11-15,13,0736084463,Machewa,1,No,None,Poor,2022,249,E,3571,Constituency Bursary Fund,2024-06-30,2024-05-29,approved,24000,24000,Yes
3572,Darren Henderson,Male,2009-04-24,15,0714867284,Saboti,2,No,Special Needs,Fair,2020,451,A,3572,Constituency Bursary Fund,2024-06-30,2024-01-25,approved,19000,19000,Yes
3573,Jesus Gamble,Male,2009-08-22,14,0706104534,Machewa,0,No,Special Needs,Good,2022,321,C,3573,Constituency Bursary Fund,2024-06-30,2024-03-10,approved,27000,27000,Yes
3574,Megan Novak,Female,2005-08-08,18,0735281982,Matisi,0,No,Marginalized,Poor,2021,405,A,3574,Constituency Bursary Fund,2024-06-30,2023-10-05,approved,17000,17000,Yes
3575,Danielle Richards,Male,2008-03-24,16,0708476789,Tuwani,2,No,Marginalized,Fair,2022,263,D,3575,Constituency Bursary Fund,2024-06-30,2024-04-01,approved,29000,29000,Yes
3576,Jenny Barnes,Female,2006-04-08,18,0712449598,Kinyoro,0,No,Marginalized,Poor,2019,170,E,3576,Constituency Bursary Fund,2024-06-30,2024-02-14,approved,11000,11000,Yes
3577,Marie Coleman,Female,2010-11-22,13,0765592195,Matisi,2,Yes,Marginalized,Poor,2022,330,C,3577,Constituency Bursary Fund,2024-06-30,2024-07-03,approved,23000,23000,Yes
3578,Carlos Kim,Male,2008-03-28,16,0743325325,Tuwani,0,No,Special Needs,Poor,2021,362,B,3578,Constituency Bursary Fund,2024-06-30,2024-07-11,approved,23000,23000,Yes
3579,Taylor Little,Female,2005-09-07,18,0730063988,Matisi,2,No,Marginalized,Good,2022,270,D,3579,Constituency Bursary Fund,2024-06-30,2024-02-26,approved,10000,10000,Yes
3580,Michael Robinson,Female,2009-06-24,15,0766261114,Tuwani,2,Yes,Special Needs,Poor,2022,420,A,3580,Constituency Bursary Fund,2024-06-30,2024-02-03,approved,12000,12000,Yes
3581,Robert Anderson,Female,2008-08-24,15,0747612770,Saboti,1,No,Marginalized,Fair,2022,408,A,3581,Constituency Bursary Fund,2024-06-30,2024-05-06,pending,22000,0,No
3582,Kara Lopez,Female,2006-04-23,18,0735761874,Machewa,2,Yes,Special Needs,Good,2021,181,E,3582,Constituency Bursary Fund,2024-06-30,2023-09-28,approved,22000,22000,Yes
3583,Ryan Allen,Female,2010-12-27,13,0767574961,Saboti,0,No,Marginalized,Good,2019,428,A,3583,Constituency Bursary Fund,2024-06-30,2023-08-31,approved,11000,11000,Yes
3584,Kimberly Brown,Male,2008-05-01,16,0791034869,Tuwani,1,Yes,None,Poor,2020,372,B,3584,Constituency Bursary Fund,2024-06-30,2023-08-29,approved,28000,28000,Yes
3585,Victoria Walker,Male,2009-12-29,14,0705447890,Machewa,2,Yes,Marginalized,Fair,2020,304,C,3585,Constituency Bursary Fund,2024-06-30,2023-08-19,approved,26000,26000,Yes
3586,Jennifer Miles,Male,2009-11-30,14,0774844030,Machewa,2,Yes,Special Needs,Good,2020,285,D,3586,Constituency Bursary Fund,2024-06-30,2024-04-26,approved,12000,12000,Yes
3587,Margaret Wood,Male,2008-04-02,16,0757105837,Saboti,1,No,Marginalized,Poor,2020,166,E,3587,Constituency Bursary Fund,2024-06-30,2023-09-14,approved,11000,11000,Yes
3588,Mrs. Lisa Gilmore,Female,2005-11-29,18,0746616911,Saboti,0,No,Marginalized,Good,2020,370,B,3588,Constituency Bursary Fund,2024-06-30,2024-02-02,approved,17000,17000,Yes
3589,Donna Shaw,Male,2009-02-26,15,0702785186,Matisi,2,Yes,None,Good,2022,325,C,3589,Constituency Bursary Fund,2024-06-30,2024-03-11,pending,10000,0,No
3590,Dana Hahn,Female,2009-01-18,15,0743652915,Saboti,2,Yes,Special Needs,Good,2019,335,C,3590,Constituency Bursary Fund,2024-06-30,2024-04-07,approved,17000,17000,Yes
3591,Elizabeth Jones,Female,2009-11-28,14,0732067334,Saboti,0,No,Marginalized,Fair,2022,273,D,3591,Constituency Bursary Fund,2024-06-30,2024-02-03,approved,12000,12000,Yes
3592,Melanie Carpenter,Female,2011-07-05,13,0715906857,Kinyoro,2,Yes,Special Needs,Fair,2021,386,B,3592,Constituency Bursary Fund,2024-06-30,2023-08-03,approved,11000,11000,Yes
3593,Raymond Cunningham,Female,2009-09-09,14,0786162883,Machewa,2,Yes,Special Needs,Good,2022,382,B,3593,Constituency Bursary Fund,2024-06-30,2024-01-15,approved,21000,21000,Yes
3594,Chad Foley,Male,2005-09-27,18,0796113927,Saboti,1,Yes,Special Needs,Fair,2019,314,C,3594,Constituency Bursary Fund,2024-06-30,2023-10-11,approved,10000,10000,Yes
3595,Alexander Rose,Female,2007-02-12,17,0743117032,Machewa,1,Yes,Special Needs,Poor,2019,313,C,3595,Constituency Bursary Fund,2024-06-30,2023-10-26,approved,22000,22000,Yes
3596,Cody Graham,Male,2008-08-15,15,0787050331,Tuwani,0,No,Marginalized,Good,2020,161,E,3596,Constituency Bursary Fund,2024-06-30,2023-10-27,approved,21000,21000,Yes
3597,Robert Anderson,Male,2005-11-21,18,0760689688,Saboti,0,No,Special Needs,Fair,2021,204,E,3597,Constituency Bursary Fund,2024-06-30,2024-02-15,approved,13000,13000,Yes
3598,Kimberly Harding,Female,2007-01-13,17,0790898697,Matisi,0,No,Marginalized,Fair,2020,437,A,3598,Constituency Bursary Fund,2024-06-30,2024-03-13,approved,26000,26000,Yes
3599,Tonya Lawrence,Female,2007-06-03,17,0707672608,Tuwani,0,No,None,Fair,2022,230,E,3599,Constituency Bursary Fund,2024-06-30,2024-06-28,approved,14000,14000,Yes
3600,Zachary Nelson,Male,2009-12-29,14,0742530516,Matisi,2,Yes,Marginalized,Fair,2020,231,E,3600,Constituency Bursary Fund,2024-06-30,2023-10-04,approved,18000,18000,Yes
3601,Joshua Morris,Female,2007-04-27,17,0735396706,Matisi,2,No,None,Fair,2022,203,E,3601,Constituency Bursary Fund,2024-06-30,2023-11-02,approved,23000,23000,Yes
3602,Stephanie Crawford,Male,2011-02-04,13,0752871493,Machewa,1,Yes,Special Needs,Poor,2020,231,E,3602,Constituency Bursary Fund,2024-06-30,2023-12-06,approved,15000,15000,Yes
3603,Robert Reed,Male,2007-09-07,16,0786132245,Matisi,0,No,None,Fair,2019,474,A,3603,Constituency Bursary Fund,2024-06-30,2024-06-16,pending,20000,0,No
3604,Rita Carter,Female,2010-10-30,13,0707738791,Tuwani,0,No,None,Good,2022,278,D,3604,Constituency Bursary Fund,2024-06-30,2024-02-27,approved,12000,12000,Yes
3605,Philip Marshall MD,Male,2010-08-06,13,0742994515,Kinyoro,1,Yes,Special Needs,Good,2022,479,A,3605,Constituency Bursary Fund,2024-06-30,2024-01-25,approved,23000,23000,Yes
3606,Carrie Scott,Male,2006-09-09,17,0745464058,Saboti,0,No,Marginalized,Good,2019,186,E,3606,Constituency Bursary Fund,2024-06-30,2024-04-11,approved,26000,26000,Yes
3607,Sara Reyes,Female,2009-08-22,14,0704846327,Machewa,0,No,Special Needs,Good,2020,317,C,3607,Constituency Bursary Fund,2024-06-30,2023-12-22,approved,15000,15000,Yes
3608,Edwin Jones,Male,2008-03-13,16,0786748849,Machewa,1,No,Special Needs,Fair,2020,339,C,3608,Constituency Bursary Fund,2024-06-30,2023-08-16,approved,11000,11000,Yes
3609,Amy Johnson,Male,2011-01-30,13,0756711673,Kinyoro,0,No,None,Fair,2021,326,C,3609,Constituency Bursary Fund,2024-06-30,2024-01-18,approved,13000,13000,Yes
3610,Michael Avila,Male,2005-09-10,18,0749509552,Machewa,1,No,None,Poor,2021,213,E,3610,Constituency Bursary Fund,2024-06-30,2024-04-18,pending,23000,0,No
3611,Melissa Meyer,Male,2009-04-23,15,0770242344,Saboti,1,Yes,Marginalized,Good,2019,291,D,3611,Constituency Bursary Fund,2024-06-30,2023-12-02,approved,23000,23000,Yes
3612,David Macdonald,Female,2006-03-30,18,0712695038,Machewa,2,No,Special Needs,Fair,2021,425,A,3612,Constituency Bursary Fund,2024-06-30,2024-07-04,approved,15000,15000,Yes
3613,Jade Fowler,Male,2010-01-03,14,0756342024,Matisi,1,No,Special Needs,Good,2021,424,A,3613,Constituency Bursary Fund,2024-06-30,2023-11-22,approved,26000,26000,Yes
3614,Bradley Martin,Female,2009-08-18,14,0756762792,Saboti,0,No,Special Needs,Poor,2020,425,A,3614,Constituency Bursary Fund,2024-06-30,2024-07-19,approved,12000,12000,Yes
3615,Kelly Kent,Male,2011-07-05,13,0797029459,Tuwani,2,Yes,Marginalized,Good,2022,338,C,3615,Constituency Bursary Fund,2024-06-30,2024-07-09,approved,21000,21000,Yes
3616,Whitney Farmer,Male,2008-08-20,15,0763577359,Saboti,2,Yes,Special Needs,Fair,2022,318,C,3616,Constituency Bursary Fund,2024-06-30,2023-12-12,approved,29000,29000,Yes
3617,Carlos Thomas,Male,2010-11-14,13,0776449981,Kinyoro,0,No,None,Fair,2022,324,C,3617,Constituency Bursary Fund,2024-06-30,2023-08-08,approved,25000,25000,Yes
3618,Robert Barnett,Female,2008-10-27,15,0738143217,Machewa,1,Yes,Special Needs,Good,2020,442,A,3618,Constituency Bursary Fund,2024-06-30,2024-03-07,approved,17000,17000,Yes
3619,Sara Park,Female,2005-09-24,18,0745067216,Matisi,2,Yes,None,Fair,2019,192,E,3619,Constituency Bursary Fund,2024-06-30,2023-11-15,approved,17000,17000,Yes
3620,Mary Romero,Male,2006-07-24,17,0711447069,Machewa,2,No,Special Needs,Fair,2019,333,C,3620,Constituency Bursary Fund,2024-06-30,2024-04-22,approved,30000,30000,Yes
3621,Thomas Taylor,Male,2008-07-14,16,0777039080,Matisi,0,No,None,Fair,2021,211,E,3621,Constituency Bursary Fund,2024-06-30,2023-12-18,approved,22000,22000,Yes
3622,Mrs. Jennifer Cantu MD,Male,2005-12-22,18,0761498017,Machewa,2,No,None,Fair,2019,241,E,3622,Constituency Bursary Fund,2024-06-30,2024-07-01,approved,24000,24000,Yes
3623,Joshua Allen,Female,2007-04-10,17,0760421921,Matisi,0,No,Special Needs,Fair,2022,261,D,3623,Constituency Bursary Fund,2024-06-30,2024-04-22,approved,18000,18000,Yes
3624,Amber Grant,Male,2011-01-01,13,0752249673,Tuwani,2,Yes,Marginalized,Poor,2021,199,E,3624,Constituency Bursary Fund,2024-06-30,2023-09-01,approved,26000,26000,Yes
3625,Katherine Clark,Female,2009-12-17,14,0757840624,Machewa,2,Yes,Special Needs,Good,2021,280,D,3625,Constituency Bursary Fund,2024-06-30,2024-03-10,approved,28000,28000,Yes
3626,James Doyle,Female,2008-04-11,16,0761183288,Machewa,2,Yes,None,Good,2022,341,C,3626,Constituency Bursary Fund,2024-06-30,2023-08-15,approved,29000,29000,Yes
3627,Tracy Cantu,Female,2007-03-31,17,0781539125,Tuwani,1,No,None,Fair,2021,490,A,3627,Constituency Bursary Fund,2024-06-30,2024-03-16,approved,27000,27000,Yes
3628,Nicole Myers,Female,2006-07-17,18,0700862267,Saboti,2,No,Special Needs,Poor,2019,212,E,3628,Constituency Bursary Fund,2024-06-30,2023-07-23,approved,20000,20000,Yes
3629,Janet Roberts,Female,2010-11-19,13,0770084079,Machewa,0,No,Special Needs,Fair,2019,408,A,3629,Constituency Bursary Fund,2024-06-30,2024-01-21,approved,11000,11000,Yes
3630,Joshua James,Male,2010-02-28,14,0762427655,Matisi,1,No,Marginalized,Fair,2020,483,A,3630,Constituency Bursary Fund,2024-06-30,2023-09-08,approved,10000,10000,Yes
3631,Chelsea Castillo,Male,2007-06-08,17,0749870103,Matisi,1,No,Special Needs,Good,2020,321,C,3631,Constituency Bursary Fund,2024-06-30,2024-03-22,approved,14000,14000,Yes
3632,Steven Jones,Female,2007-06-03,17,0742796765,Machewa,0,No,Special Needs,Poor,2020,494,A,3632,Constituency Bursary Fund,2024-06-30,2024-06-23,approved,18000,18000,Yes
3633,Megan Garcia,Female,2009-07-05,15,0773267234,Kinyoro,2,Yes,None,Good,2021,469,A,3633,Constituency Bursary Fund,2024-06-30,2024-04-18,approved,23000,23000,Yes
3634,Elizabeth Murphy,Male,2006-09-22,17,0768098370,Machewa,0,No,Special Needs,Good,2019,351,B,3634,Constituency Bursary Fund,2024-06-30,2024-04-06,approved,14000,14000,Yes
3635,Mark Hoover,Male,2011-03-16,13,0722173618,Matisi,1,No,Marginalized,Good,2021,332,C,3635,Constituency Bursary Fund,2024-06-30,2023-08-21,approved,29000,29000,Yes
3636,Jessica Rojas,Female,2008-10-27,15,0725411276,Tuwani,2,No,None,Fair,2022,257,D,3636,Constituency Bursary Fund,2024-06-30,2024-06-23,approved,29000,29000,Yes
3637,Carla Wu,Male,2008-07-09,16,0792636204,Machewa,1,No,Special Needs,Fair,2022,291,D,3637,Constituency Bursary Fund,2024-06-30,2024-06-14,approved,29000,29000,Yes
3638,Stephanie Smith,Male,2006-06-15,18,0744333971,Machewa,1,Yes,None,Poor,2022,317,C,3638,Constituency Bursary Fund,2024-06-30,2024-02-28,approved,22000,22000,Yes
3639,William Schmidt,Female,2008-03-12,16,0751848642,Kinyoro,0,No,Marginalized,Good,2021,268,D,3639,Constituency Bursary Fund,2024-06-30,2023-10-26,approved,22000,22000,Yes
3640,Jesus Copeland,Female,2008-03-24,16,0796143651,Saboti,0,No,Special Needs,Poor,2021,382,B,3640,Constituency Bursary Fund,2024-06-30,2023-12-12,approved,13000,13000,Yes
3641,Aaron Choi,Male,2006-04-06,18,0743623860,Machewa,1,Yes,None,Good,2019,450,A,3641,Constituency Bursary Fund,2024-06-30,2024-01-29,approved,25000,25000,Yes
3642,Breanna Robinson,Female,2010-03-07,14,0769054264,Kinyoro,2,Yes,None,Good,2019,295,D,3642,Constituency Bursary Fund,2024-06-30,2024-04-23,approved,15000,15000,Yes
3643,Kayla Martin MD,Female,2010-01-18,14,0781519153,Saboti,1,Yes,Special Needs,Poor,2022,456,A,3643,Constituency Bursary Fund,2024-06-30,2024-03-24,approved,16000,16000,Yes
3644,Brittany Smith,Male,2005-08-23,18,0750274080,Kinyoro,2,Yes,None,Fair,2022,201,E,3644,Constituency Bursary Fund,2024-06-30,2024-03-10,approved,27000,27000,Yes
